k	x	y	x2	y2	col
10826	-37.2852	-23.0033	-36.9414	-23.5557	5413
10828	-36.9414	-23.5557	-37.3569	-24.0563	5414
10830	-37.3569	-24.0563	-37.9078	-23.7103	5415
10832	-37.9078	-23.7103	-37.5307	-23.1801	5416
10834	-37.5307	-23.1801	-37.1088	-23.6754	5417
10836	-37.1088	-23.6754	-37.7359	-23.8486	5418
10838	-37.7359	-23.8486	-37.5093	-23.2388	5419
10840	-37.5093	-23.2388	-37.2556	-23.8378	5420
10842	-37.2556	-23.8378	-37.7915	-23.4690	5421
10844	-37.7915	-23.4690	-37.1572	-23.6138	5422
10846	-37.1572	-23.6138	-37.8074	-23.5910	5423
10848	-37.8074	-23.5910	-37.1572	-23.6134	5424
10850	-37.1572	-23.6134	-37.7917	-23.4698	5425
10852	-37.7917	-23.4698	-37.2546	-23.8368	5426
10854	-37.2546	-23.8368	-37.5115	-23.2391	5427
10856	-37.5115	-23.2391	-37.7333	-23.8507	5428
10858	-37.7333	-23.8507	-37.1082	-23.6707	5429
10860	-37.1082	-23.6707	-37.5372	-23.1817	5430
10862	-37.5372	-23.1817	-37.9040	-23.7189	5431
10864	-37.9040	-23.7189	-37.3448	-24.0511	5432
10866	-37.3448	-24.0511	-36.9454	-23.5376	5433
10868	-36.9454	-23.5376	-37.3110	-22.9995	5434
10870	-37.3110	-22.9995	-37.9585	-23.0616	5435
10872	-37.9585	-23.0616	-38.3224	-23.6007	5436
10874	-38.3224	-23.6007	-38.2575	-24.2480	5437
10876	-38.2575	-24.2480	-37.8871	-24.7827	5438
10878	-37.8871	-24.7827	-37.3681	-25.1748	5439
10880	-37.3681	-25.1748	-36.8026	-25.4962	5440
10882	-36.8026	-25.4962	-36.2564	-25.8494	5441
10884	-36.2564	-25.8494	-35.8123	-26.3246	5442
10886	-35.8123	-26.3246	-35.6082	-26.9422	5443
10888	-35.6082	-26.9422	-35.8009	-27.5634	5444
10890	-35.8009	-27.5634	-36.3830	-27.8537	5445
10892	-36.3830	-27.8537	-36.9435	-27.5238	5446
10894	-36.9435	-27.5238	-36.8507	-26.8800	5447
10896	-36.8507	-26.8800	-36.2014	-26.8419	5448
10898	-36.2014	-26.8419	-36.1539	-27.4906	5449
10900	-36.1539	-27.4906	-36.8010	-27.4261	5450
10902	-36.8010	-27.4261	-36.5131	-26.8430	5451
10904	-36.5131	-26.8430	-36.1644	-27.3920	5452
10906	-36.1644	-27.3920	-36.8057	-27.2837	5453
10908	-36.8057	-27.2837	-36.2299	-26.9813	5454
10910	-36.2299	-26.9813	-36.6094	-27.5095	5455
10912	-36.6094	-27.5095	-36.3892	-26.8975	5456
10914	-36.3892	-26.8975	-36.5529	-27.5269	5457
10916	-36.5529	-27.5269	-36.3299	-26.9160	5458
10918	-36.3299	-26.9160	-36.7140	-27.4408	5459
10920	-36.7140	-27.4408	-36.1344	-27.1459	5460
10922	-36.1344	-27.1459	-36.7738	-27.0270	5461
10924	-36.7738	-27.0270	-36.4360	-27.5827	5462
10926	-36.4360	-27.5827	-36.1352	-27.0061	5463
10928	-36.1352	-27.0061	-36.7806	-26.9263	5464
10930	-36.7806	-26.9263	-36.7489	-27.5758	5465
10932	-36.7489	-27.5758	-36.0990	-27.5534	5466
10934	-36.0990	-27.5534	-35.9919	-26.9120	5467
10936	-35.9919	-26.9120	-36.5458	-26.5713	5468
10938	-36.5458	-26.5713	-37.1320	-26.8529	5469
10940	-37.1320	-26.8529	-37.3300	-27.4723	5470
10942	-37.3300	-27.4723	-37.1264	-28.0899	5471
10944	-37.1264	-28.0899	-36.6780	-28.5608	5472
10946	-36.6780	-28.5608	-36.1247	-28.9024	5473
10948	-36.1247	-28.9024	-35.5484	-29.2036	5474
10950	-35.5484	-29.2036	-35.0101	-29.5683	5475
10952	-35.0101	-29.5683	-34.6031	-30.0754	5476
10954	-34.6031	-30.0754	-34.4790	-30.7137	5477
10956	-34.4790	-30.7137	-34.7778	-31.2912	5478
10958	-34.7778	-31.2912	-35.4096	-31.4450	5479
10960	-35.4096	-31.4450	-35.8623	-30.9782	5480
10962	-35.8623	-30.9782	-35.5769	-30.3940	5481
10964	-35.5769	-30.3940	-34.9544	-30.5817	5482
10966	-34.9544	-30.5817	-35.1565	-31.1997	5483
10968	-35.1565	-31.1997	-35.7194	-30.8742	5484
10970	-35.7194	-30.8742	-35.2034	-30.4787	5485
10972	-35.2034	-30.4787	-35.1536	-31.1270	5486
10974	-35.1536	-31.1270	-35.6571	-30.7156	5487
10976	-35.6571	-30.7156	-35.0081	-30.7549	5488
10978	-35.0081	-30.7549	-35.6120	-30.9958	5489
10980	-35.6120	-30.9958	-35.0887	-30.6100	5490
10982	-35.0887	-30.6100	-35.5830	-31.0322	5491
10984	-35.5830	-31.0322	-35.0444	-30.6682	5492
10986	-35.0444	-30.6682	-35.6659	-30.8588	5493
10988	-35.6659	-30.8588	-35.0267	-30.9773	5494
10990	-35.0267	-30.9773	-35.4567	-30.4897	5495
10992	-35.4567	-30.4897	-35.5384	-31.1347	5496
10994	-35.5384	-31.1347	-34.9427	-30.8742	5497
10996	-34.9427	-30.8742	-35.3937	-30.4060	5498
10998	-35.3937	-30.4060	-35.7786	-30.9300	5499
11000	-35.7786	-30.9300	-35.2596	-31.3215	5500
11002	-35.2596	-31.3215	-34.7743	-30.8890	5501
11004	-34.7743	-30.8890	-34.9958	-30.2779	5502
11006	-34.9958	-30.2779	-35.6308	-30.1387	5503
11008	-35.6308	-30.1387	-36.1643	-30.5102	5504
11010	-36.1643	-30.5102	-36.3701	-31.1268	5505
11012	-36.3701	-31.1268	-36.2824	-31.7710	5506
11014	-36.2824	-31.7710	-36.0236	-32.3673	5507
11016	-36.0236	-32.3673	-35.7117	-32.9376	5508
11018	-35.7117	-32.9376	-35.4535	-33.5342	5509
11020	-35.4535	-33.5342	-35.3671	-34.1784	5510
11022	-35.3671	-34.1784	-35.5743	-34.7945	5511
11024	-35.5743	-34.7945	-36.1088	-35.1645	5512
11026	-36.1088	-35.1645	-36.7434	-35.0238	5513
11028	-36.7434	-35.0238	-36.9641	-34.4124	5514
11030	-36.9641	-34.4124	-36.4789	-33.9798	5515
11032	-36.4789	-33.9798	-35.9589	-34.3698	5516
11034	-35.9589	-34.3698	-36.3401	-34.8962	5517
11036	-36.3401	-34.8962	-36.7964	-34.4334	5518
11038	-36.7964	-34.4334	-36.2057	-34.1623	5519
11040	-36.2057	-34.1623	-36.2708	-34.8090	5520
11042	-36.2708	-34.8090	-36.7175	-34.3369	5521
11044	-36.7175	-34.3369	-36.0736	-34.4258	5522
11046	-36.0736	-34.4258	-36.6827	-34.6526	5523
11048	-36.6827	-34.6526	-36.1725	-34.2499	5524
11050	-36.1725	-34.2499	-36.6263	-34.7152	5525
11052	-36.6263	-34.7152	-36.1489	-34.2743	5526
11054	-36.1489	-34.2743	-36.7156	-34.5924	5527
11056	-36.7156	-34.5924	-36.0686	-34.5304	5528
11058	-36.0686	-34.5304	-36.6384	-34.2176	5529
11060	-36.6384	-34.2176	-36.4529	-34.8405	5530
11062	-36.4529	-34.8405	-36.0485	-34.3317	5531
11064	-36.0485	-34.3317	-36.6793	-34.1752	5532
11066	-36.6793	-34.1752	-36.6769	-34.8251	5533
11068	-36.6769	-34.8251	-36.0285	-34.7802	5534
11070	-36.0285	-34.7802	-35.9982	-34.1310	5535
11072	-35.9982	-34.1310	-36.6101	-33.9120	5536
11074	-36.6101	-33.9120	-37.0862	-34.3543	5537
11076	-37.0862	-34.3543	-37.0283	-35.0016	5538
11078	-37.0283	-35.0016	-36.5535	-35.4452	5539
11080	-36.5535	-35.4452	-35.9168	-35.5757	5540
11082	-35.9168	-35.5757	-35.2759	-35.4683	5541
11084	-35.2759	-35.4683	-34.6662	-35.2434	5542
11086	-34.6662	-35.2434	-34.0581	-35.0145	5543
11088	-34.0581	-35.0145	-33.4194	-34.8944	5544
11090	-33.4194	-34.8944	-32.7788	-35.0037	5545
11092	-32.7788	-35.0037	-32.2837	-35.4246	5546
11094	-32.2837	-35.4246	-32.1865	-36.0671	5547
11096	-32.1865	-36.0671	-32.6277	-36.5442	5548
11098	-32.6277	-36.5442	-33.2569	-36.3819	5549
11100	-33.2569	-36.3819	-33.2965	-35.7333	5550
11102	-33.2965	-35.7333	-32.6589	-35.6079	5551
11104	-32.6589	-35.6079	-32.5637	-36.2507	5552
11106	-32.5637	-36.2507	-33.2114	-36.1987	5553
11108	-33.2114	-36.1987	-32.9070	-35.6246	5554
11110	-32.9070	-35.6246	-32.5978	-36.1961	5555
11112	-32.5978	-36.1961	-33.2238	-36.0219	5556
11114	-33.2238	-36.0219	-32.6139	-35.7977	5557
11116	-32.6139	-35.7977	-33.0685	-36.2620	5558
11118	-33.0685	-36.2620	-32.7508	-35.6952	5559
11120	-32.7508	-35.6952	-33.0197	-36.2867	5560
11122	-33.0197	-36.2867	-32.6957	-35.7235	5561
11124	-32.6957	-35.7235	-33.1604	-36.1776	5562
11126	-33.1604	-36.1776	-32.5435	-35.9737	5563
11128	-32.5435	-35.9737	-33.1613	-35.7725	5564
11130	-33.1613	-35.7725	-32.8830	-36.3596	5565
11132	-32.8830	-36.3596	-32.5434	-35.8058	5566
11134	-32.5434	-35.8058	-33.1857	-35.7079	5567
11136	-33.1857	-35.7079	-33.1413	-36.3561	5568
11138	-33.1413	-36.3561	-32.4954	-36.2854	5569
11140	-32.4954	-36.2854	-32.4762	-35.6360	5570
11142	-32.4762	-35.6360	-33.0871	-35.4150	5571
11144	-33.0871	-35.4150	-33.5725	-35.8469	5572
11146	-33.5725	-35.8469	-33.5388	-36.4957	5573
11148	-33.5388	-36.4957	-33.0873	-36.9628	5574
11150	-33.0873	-36.9628	-32.4602	-37.1326	5575
11152	-32.4602	-37.1326	-31.8135	-37.0712	5576
11154	-31.8135	-37.0712	-31.1883	-36.8946	5577
11156	-31.1883	-36.8946	-30.5635	-36.7168	5578
11158	-30.5635	-36.7168	-29.9172	-36.6514	5579
11160	-29.9172	-36.6514	-29.2884	-36.8147	5580
11162	-29.2884	-36.8147	-28.8299	-37.2749	5581
11164	-28.8299	-37.2749	-28.7833	-37.9229	5582
11166	-28.7833	-37.9229	-29.2573	-38.3670	5583
11168	-29.2573	-38.3670	-29.8749	-38.1657	5584
11170	-29.8749	-38.1657	-29.8812	-37.5162	5585
11172	-29.8812	-37.5162	-29.2395	-37.4150	5586
11174	-29.2395	-37.4150	-29.1585	-38.0595	5587
11176	-29.1585	-38.0595	-29.8058	-38.0049	5588
11178	-29.8058	-38.0049	-29.5109	-37.4261	5589
11180	-29.5109	-37.4261	-29.1799	-37.9850	5590
11182	-29.1799	-37.9850	-29.8155	-37.8510	5591
11184	-29.8155	-37.8510	-29.2285	-37.5727	5592
11186	-29.2285	-37.5727	-29.6243	-38.0878	5593
11188	-29.6243	-38.0878	-29.3956	-37.4798	5594
11190	-29.3956	-37.4798	-29.5511	-38.1105	5595
11192	-29.5511	-38.1105	-29.3584	-37.4902	5596
11194	-29.3584	-37.4902	-29.6913	-38.0480	5597
11196	-29.6913	-38.0480	-29.1621	-37.6713	5598
11198	-29.1621	-37.6713	-29.8114	-37.6890	5599
11200	-29.8114	-37.6890	-29.3323	-38.1275	5600
11202	-29.3323	-38.1275	-29.2572	-37.4824	5601
11204	-29.2572	-37.4824	-29.8711	-37.6943	5602
11206	-29.8711	-37.6943	-29.5024	-38.2290	5603
11208	-29.5024	-38.2290	-29.0049	-37.8116	5604
11210	-29.0049	-37.8116	-29.3799	-37.2813	5605
11212	-29.3799	-37.2813	-29.9886	-37.5078	5606
11214	-29.9886	-37.5078	-30.0403	-38.1552	5607
11216	-30.0403	-38.1552	-29.5403	-38.5698	5608
11218	-29.5403	-38.5698	-28.8934	-38.5119	5609
11220	-28.8934	-38.5119	-28.3944	-38.0963	5610
11222	-28.3944	-38.0963	-28.1132	-37.5109	5611
11224	-28.1132	-37.5109	-27.9869	-36.8738	5612
11226	-27.9869	-36.8738	-27.9094	-36.2290	5613
11228	-27.9094	-36.2290	-27.7676	-35.5953	5614
11230	-27.7676	-35.5953	-27.4581	-35.0243	5615
11232	-27.4581	-35.0243	-26.9301	-34.6463	5616
11234	-26.9301	-34.6463	-26.2807	-34.6511	5617
11236	-26.2807	-34.6511	-25.8340	-35.1226	5618
11238	-25.8340	-35.1226	-25.9772	-35.7560	5619
11240	-25.9772	-35.7560	-26.6147	-35.8797	5620
11242	-26.6147	-35.8797	-26.8854	-35.2894	5621
11244	-26.8854	-35.2894	-26.3132	-34.9824	5622
11246	-26.3132	-34.9824	-26.0728	-35.5856	5623
11248	-26.0728	-35.5856	-26.7195	-35.6443	5624
11250	-26.7195	-35.6443	-26.4822	-35.0398	5625
11252	-26.4822	-35.0398	-26.1391	-35.5911	5626
11254	-26.1391	-35.5911	-26.7668	-35.4250	5627
11256	-26.7668	-35.4250	-26.1507	-35.2199	5628
11258	-26.1507	-35.2199	-26.6363	-35.6510	5629
11260	-26.6363	-35.6510	-26.2615	-35.1208	5630
11262	-26.2615	-35.1208	-26.6071	-35.6705	5631
11264	-26.6071	-35.6705	-26.1976	-35.1665	5632
11266	-26.1976	-35.1665	-26.7363	-35.5291	5633
11268	-26.7363	-35.5291	-26.0918	-35.4505	5634
11270	-26.0918	-35.4505	-26.6537	-35.1252	5635
11272	-26.6537	-35.1252	-26.5088	-35.7581	5636
11274	-26.5088	-35.7581	-26.0565	-35.2923	5637
11276	-26.0565	-35.2923	-26.6617	-35.0572	5638
11278	-26.6617	-35.0572	-26.7555	-35.6997	5639
11280	-26.7555	-35.6997	-26.1091	-35.7607	5640
11282	-26.1091	-35.7607	-25.9688	-35.1268	5641
11284	-25.9688	-35.1268	-26.5335	-34.8064	5642
11286	-26.5335	-34.8064	-27.0759	-35.1633	5643
11288	-27.0759	-35.1633	-27.1181	-35.8112	5644
11290	-27.1181	-35.8112	-26.7076	-36.3143	5645
11292	-26.7076	-36.3143	-26.0896	-36.5132	5646
11294	-26.0896	-36.5132	-25.4430	-36.4552	5647
11296	-25.4430	-36.4552	-24.8259	-36.2534	5648
11298	-24.8259	-36.2534	-24.2203	-36.0194	5649
11300	-24.2203	-36.0194	-23.5908	-35.8605	5650
11302	-23.5908	-35.8605	-22.9424	-35.8917	5651
11304	-22.9424	-35.8917	-22.3782	-36.2129	5652
11306	-22.3782	-36.2129	-22.1193	-36.8082	5653
11308	-22.1193	-36.8082	-22.3761	-37.4044	5654
11310	-22.3761	-37.4044	-23.0156	-37.5164	5655
11312	-23.0156	-37.5164	-23.3712	-36.9733	5656
11314	-23.3712	-36.9733	-22.9249	-36.5020	5657
11316	-22.9249	-36.5020	-22.4279	-36.9196	5658
11318	-22.4279	-36.9196	-22.8994	-37.3658	5659
11320	-22.8994	-37.3658	-23.1935	-36.7871	5660
11322	-23.1935	-36.7871	-22.5444	-36.7810	5661
11324	-22.5444	-36.7810	-22.9242	-37.3075	5662
11326	-22.9242	-37.3075	-23.0137	-36.6646	5663
11328	-23.0137	-36.6646	-22.5815	-37.1489	5664
11330	-22.5815	-37.1489	-23.1729	-36.8811	5665
11332	-23.1729	-36.8811	-22.5344	-36.9981	5666
11334	-22.5344	-36.9981	-23.1796	-36.9267	5667
11336	-23.1796	-36.9267	-22.5450	-37.0634	5668
11338	-22.5450	-37.0634	-23.1187	-36.7597	5669
11340	-23.1187	-36.7597	-22.7330	-37.2818	5670
11342	-22.7330	-37.2818	-22.7433	-36.6327	5671
11344	-22.7433	-36.6327	-23.1985	-37.0955	5672
11346	-23.1985	-37.0955	-22.5589	-37.2066	5673
11348	-22.5589	-37.2066	-22.7262	-36.5794	5674
11350	-22.7262	-36.5794	-23.2892	-36.9023	5675
11352	-23.2892	-36.9023	-22.9183	-37.4349	5676
11354	-22.9183	-37.4349	-22.3562	-37.1105	5677
11356	-22.3562	-37.1105	-22.5271	-36.4843	5678
11358	-22.5271	-36.4843	-23.1676	-36.3790	5679
11360	-23.1676	-36.3790	-23.6168	-36.8475	5680
11362	-23.6168	-36.8475	-23.5956	-37.4962	5681
11364	-23.5956	-37.4962	-23.1988	-38.0098	5682
11366	-23.1988	-38.0098	-22.6172	-38.2980	5683
11368	-22.6172	-38.2980	-21.9786	-38.4135	5684
11370	-21.9786	-38.4135	-21.3311	-38.4588	5685
11372	-21.3311	-38.4588	-20.6878	-38.5445	5686
11374	-20.6878	-38.5445	-20.0820	-38.7772	5687
11376	-20.0820	-38.7772	-19.6174	-39.2304	5688
11378	-19.6174	-39.2304	-19.4758	-39.8638	5689
11380	-19.4758	-39.8638	-19.8035	-40.4239	5690
11382	-19.8035	-40.4239	-20.4478	-40.5019	5691
11384	-20.4478	-40.5019	-20.8136	-39.9659	5692
11386	-20.8136	-39.9659	-20.4132	-39.4552	5693
11388	-20.4132	-39.4552	-19.8530	-39.7829	5694
11390	-19.8530	-39.7829	-20.2005	-40.3310	5695
11392	-20.2005	-40.3310	-20.6655	-39.8783	5696
11394	-20.6655	-39.8783	-20.0732	-39.6132	5697
11396	-20.0732	-39.6132	-20.1563	-40.2568	5698
11398	-20.1563	-40.2568	-20.5853	-39.7699	5699
11400	-20.5853	-39.7699	-19.9456	-39.8791	5700
11402	-19.9456	-39.8791	-20.5574	-40.0952	5701
11404	-20.5574	-40.0952	-20.0518	-39.6885	5702
11406	-20.0518	-39.6885	-20.4828	-40.1736	5703
11408	-20.4828	-40.1736	-20.0499	-39.6902	5704
11410	-20.0499	-39.6902	-20.5602	-40.0911	5705
11412	-20.5602	-40.0911	-19.9444	-39.8865	5706
11414	-19.9444	-39.8865	-20.5810	-39.7608	5707
11416	-20.5810	-39.7608	-20.1681	-40.2614	5708
11418	-20.1681	-40.2614	-20.0603	-39.6215	5709
11420	-20.0603	-39.6215	-20.6636	-39.8602	5710
11422	-20.6636	-39.8602	-20.2213	-40.3350	5711
11424	-20.2213	-40.3350	-19.8456	-39.8059	5712
11426	-19.8456	-39.8059	-20.3866	-39.4478	5713
11428	-20.3866	-39.4478	-20.8154	-39.9348	5714
11430	-20.8154	-39.9348	-20.4810	-40.4908	5715
11432	-20.4810	-40.4908	-19.8335	-40.4492	5716
11434	-19.8335	-40.4492	-19.4761	-39.9077	5717
11436	-19.4761	-39.9077	-19.5861	-39.2682	5718
11438	-19.5861	-39.2682	-20.0302	-38.7952	5719
11440	-20.0302	-38.7952	-20.6271	-38.5408	5720
11442	-20.6271	-38.5408	-21.2677	-38.4381	5721
11444	-21.2677	-38.4381	-21.9142	-38.3834	5722
11446	-21.9142	-38.3834	-22.5526	-38.2675	5723
11448	-22.5526	-38.2675	-23.1384	-37.9885	5724
11450	-23.1384	-37.9885	-23.5524	-37.4891	5725
11452	-23.5524	-37.4891	-23.6097	-36.8428	5726
11454	-23.6097	-36.8428	-23.1995	-36.3402	5727
11456	-23.1995	-36.3402	-22.5517	-36.3767	5728
11458	-22.5517	-36.3767	-22.2973	-36.9735	5729
11460	-22.2973	-36.9735	-22.7965	-37.3879	5730
11462	-22.7965	-37.3879	-23.2680	-36.9422	5731
11464	-23.2680	-36.9422	-22.8001	-36.4928	5732
11466	-22.8001	-36.4928	-22.4622	-37.0466	5733
11468	-22.4622	-37.0466	-23.1025	-37.1510	5734
11470	-23.1025	-37.1510	-22.8537	-36.5519	5735
11472	-22.8537	-36.5519	-22.5697	-37.1351	5736
11474	-22.5697	-37.1351	-23.1567	-36.8589	5737
11476	-23.1567	-36.8589	-22.5095	-36.8140	5738
11478	-22.5095	-36.8140	-23.1045	-37.0725	5739
11480	-23.1045	-37.0725	-22.5625	-36.7160	5740
11482	-22.5625	-36.7160	-23.1033	-37.0743	5741
11484	-23.1033	-37.0743	-22.5110	-36.8098	5742
11486	-22.5110	-36.8098	-23.1573	-36.8657	5743
11488	-23.1573	-36.8657	-22.5638	-37.1277	5744
11490	-22.5638	-37.1277	-22.8661	-36.5537	5745
11492	-22.8661	-36.5537	-23.0908	-37.1622	5746
11494	-23.0908	-37.1622	-22.4565	-37.0269	5747
11496	-22.4565	-37.0269	-22.8260	-36.4938	5748
11498	-22.8260	-36.4938	-23.2619	-36.9741	5749
11500	-23.2619	-36.9741	-22.7564	-37.3806	5750
11502	-22.7564	-37.3806	-22.2977	-36.9219	5751
11504	-22.2977	-36.9219	-22.6139	-36.3556	5752
11506	-22.6139	-36.3556	-23.2611	-36.3978	5753
11508	-23.2611	-36.3978	-23.5983	-36.9519	5754
11510	-23.5983	-36.9519	-23.4412	-37.5812	5755
11512	-23.4412	-37.5812	-22.9463	-38.0004	5756
11514	-22.9463	-38.0004	-22.3173	-38.1588	5757
11516	-22.3173	-38.1588	-21.6692	-38.1318	5758
11518	-21.6692	-38.1318	-21.0292	-38.0268	5759
11520	-21.0292	-38.0268	-20.3849	-37.9518	5760
11522	-20.3849	-37.9518	-19.7395	-38.0152	5761
11524	-19.7395	-38.0152	-19.1640	-38.3144	5762
11526	-19.1640	-38.3144	-18.8289	-38.8697	5763
11528	-18.8289	-38.8697	-18.9405	-39.5086	5764
11530	-18.9405	-39.5086	-19.5050	-39.8280	5765
11532	-19.5050	-39.8280	-20.0629	-39.4973	5766
11534	-20.0629	-39.4973	-19.9458	-38.8593	5767
11536	-19.9458	-38.8593	-19.2973	-38.8559	5768
11538	-19.2973	-38.8559	-19.2810	-39.5043	5769
11540	-19.2810	-39.5043	-19.9247	-39.4253	5770
11542	-19.9247	-39.4253	-19.6509	-38.8374	5771
11544	-19.6509	-38.8374	-19.2562	-39.3521	5772
11546	-19.2562	-39.3521	-19.9048	-39.3565	5773
11548	-19.9048	-39.3565	-19.4363	-38.9080	5774
11550	-19.4363	-38.9080	-19.5759	-39.5413	5775
11552	-19.5759	-39.5413	-19.7091	-38.9066	5776
11554	-19.7091	-38.9066	-19.4188	-39.4866	5777
11556	-19.4188	-39.4866	-19.7605	-38.9354	5778
11558	-19.7605	-38.9354	-19.4613	-39.5108	5779
11560	-19.4613	-39.5108	-19.6140	-38.8805	5780
11562	-19.6140	-38.8805	-19.7240	-39.5196	5781
11564	-19.7240	-39.5196	-19.2845	-39.0427	5782
11566	-19.2845	-39.0427	-19.9306	-39.0983	5783
11568	-19.9306	-39.0983	-19.4885	-39.5727	5784
11570	-19.4885	-39.5727	-19.2831	-38.9576	5785
11572	-19.2831	-38.9576	-19.9316	-38.9643	5786
11574	-19.9316	-38.9643	-19.8175	-39.6026	5787
11576	-19.8175	-39.6026	-19.1792	-39.4881	5788
11578	-19.1792	-39.4881	-19.1873	-38.8397	5789
11580	-19.1873	-38.8397	-19.8032	-38.6368	5790
11582	-19.8032	-38.6368	-20.2750	-39.0817	5791
11584	-20.2750	-39.0817	-20.2140	-39.7272	5792
11586	-20.2140	-39.7272	-19.7324	-40.1613	5793
11588	-19.7324	-40.1613	-19.0918	-40.2619	5794
11590	-19.0918	-40.2619	-18.4647	-40.0974	5795
11592	-18.4647	-40.0974	-17.8967	-39.7846	5796
11594	-17.8967	-39.7846	-17.3561	-39.4266	5797
11596	-17.3561	-39.4266	-16.7875	-39.1149	5798
11598	-16.7875	-39.1149	-16.1597	-38.9530	5799
11600	-16.1597	-38.9530	-15.5198	-39.0572	5800
11602	-15.5198	-39.0572	-15.0413	-39.4947	5801
11604	-15.0413	-39.4947	-14.9856	-40.1407	5802
11606	-14.9856	-40.1407	-15.4610	-40.5816	5803
11608	-15.4610	-40.5816	-16.0751	-40.3737	5804
11610	-16.0751	-40.3737	-16.0787	-39.7254	5805
11612	-16.0787	-39.7254	-15.4400	-39.6140	5806
11614	-15.4400	-39.6140	-15.3271	-40.2524	5807
11616	-15.3271	-40.2524	-15.9754	-40.2606	5808
11618	-15.9754	-40.2606	-15.7750	-39.6441	5809
11620	-15.7750	-39.6441	-15.3260	-40.1118	5810
11622	-15.3260	-40.1118	-15.9705	-40.1822	5811
11624	-15.9705	-40.1822	-15.5471	-39.6913	5812
11626	-15.5471	-39.6913	-15.6285	-40.3345	5813
11628	-15.6285	-40.3345	-15.8173	-39.7143	5814
11630	-15.8173	-39.7143	-15.4769	-40.2660	5815
11632	-15.4769	-40.2660	-15.8670	-39.7483	5816
11634	-15.8670	-39.7483	-15.5148	-40.2925	5817
11636	-15.5148	-40.2925	-15.7304	-39.6811	5818
11638	-15.7304	-39.6811	-15.7695	-40.3282	5819
11640	-15.7695	-40.3282	-15.3909	-39.8020	5820
11642	-15.3909	-39.8020	-16.0235	-39.9433	5821
11644	-16.0235	-39.9433	-15.5161	-40.3467	5822
11646	-15.5161	-40.3467	-15.4154	-39.7063	5823
11648	-15.4154	-39.7063	-16.0512	-39.8324	5824
11650	-16.0512	-39.8324	-15.8084	-40.4335	5825
11652	-15.8084	-40.4335	-15.2135	-40.1760	5826
11654	-15.2135	-40.1760	-15.3859	-39.5512	5827
11656	-15.3859	-39.5512	-16.0337	-39.5294	5828
11658	-16.0337	-39.5294	-16.3444	-40.0983	5829
11660	-16.3444	-40.0983	-16.0675	-40.6844	5830
11662	-16.0675	-40.6844	-15.4590	-40.9078	5831
11664	-15.4590	-40.9078	-14.8330	-40.7396	5832
11666	-14.8330	-40.7396	-14.3430	-40.3153	5833
11668	-14.3430	-40.3153	-13.9936	-39.7693	5834
11670	-13.9936	-39.7693	-13.7148	-39.1841	5835
11672	-13.7148	-39.1841	-13.4138	-38.6101	5836
11674	-13.4138	-38.6101	-13.0039	-38.1080	5837
11676	-13.0039	-38.1080	-12.4420	-37.7850	5838
11678	-12.4420	-37.7850	-11.7938	-37.7887	5839
11680	-11.7938	-37.7887	-11.2964	-38.2043	5840
11682	-11.2964	-38.2043	-11.2825	-38.8523	5841
11684	-11.2825	-38.8523	-11.8259	-39.2055	5842
11686	-11.8259	-39.2055	-12.3600	-38.8383	5843
11688	-12.3600	-38.8383	-12.1239	-38.2347	5844
11690	-12.1239	-38.2347	-11.5059	-38.4300	5845
11692	-11.5059	-38.4300	-11.7593	-39.0265	5846
11694	-11.7593	-39.0265	-12.2713	-38.6291	5847
11696	-12.2713	-38.6291	-11.6995	-38.3241	5848
11698	-11.6995	-38.3241	-11.7597	-38.9694	5849
11700	-11.7597	-38.9694	-12.1930	-38.4874	5850
11702	-12.1930	-38.4874	-11.5549	-38.6005	5851
11704	-11.5549	-38.6005	-12.1689	-38.8078	5852
11706	-12.1689	-38.8078	-11.6586	-38.4082	5853
11708	-11.6586	-38.4082	-12.0908	-38.8912	5854
11710	-12.0908	-38.8912	-11.6657	-38.4020	5855
11712	-11.6657	-38.4020	-12.1581	-38.8234	5856
11714	-12.1581	-38.8234	-11.5608	-38.5720	5857
11716	-11.5608	-38.5720	-12.2071	-38.5248	5858
11718	-12.2071	-38.5248	-11.7140	-38.9452	5859
11720	-11.7140	-38.9452	-11.7592	-38.2988	5860
11722	-11.7592	-38.2988	-12.2615	-38.7083	5861
11724	-12.2615	-38.7083	-11.6736	-38.9810	5862
11726	-11.6736	-38.9810	-11.5809	-38.3396	5863
11728	-11.5809	-38.3396	-12.2289	-38.3304	5864
11730	-12.2289	-38.3304	-12.2590	-38.9777	5865
11732	-12.2590	-38.9777	-11.6296	-39.1318	5866
11734	-11.6296	-39.1318	-11.2663	-38.5952	5867
11736	-11.2663	-38.5952	-11.5535	-38.0144	5868
11738	-11.5535	-38.0144	-12.1860	-37.8739	5869
11740	-12.1860	-37.8739	-12.7505	-38.1921	5870
11742	-12.7505	-38.1921	-13.0536	-38.7649	5871
11744	-13.0536	-38.7649	-13.1036	-39.4109	5872
11746	-13.1036	-39.4109	-12.9931	-40.0494	5873
11748	-12.9931	-40.0494	-12.8273	-40.6758	5874
11750	-12.8273	-40.6758	-12.7079	-41.3126	5875
11752	-12.7079	-41.3126	-12.7397	-41.9598	5876
11754	-12.7397	-41.9598	-13.0182	-42.5448	5877
11756	-13.0182	-42.5448	-13.5635	-42.8948	5878
